sentence,audio_path,status
The instant he had flattened it out he saw its significance.,english/english-sample1317.wav,pending
"It was a half-page torn out of the Times of about ten years earlier—the top half of the page, so that it included the date—and it contained a photograph of the delegates at some Party function in New York.",english/english-sample1318.wav,pending
"Prominent in the middle of the group were Jones, Aaronson, and Rutherford.",english/english-sample1319.wav,pending
"There was no mistaking them, in any case their names were in the caption at the bottom.",english/english-sample1320.wav,pending
The point was that at both trials all three men had confessed that on that date they had been on Eurasian soil.,english/english-sample1321.wav,pending
"They had flown from a secret airfield in Canada to a rendezvous somewhere in Siberia, and had conferred with members of the Eurasian General Staff, to whom they had betrayed important military secrets.",english/english-sample1322.wav,pending
The date had stuck in Winston’s memory because it chanced to be midsummer day; but the whole story must be on record in countless other places as well.,english/english-sample1323.wav,pending
There was only one possible conclusion:,english/english-sample1324.wav,pending
the confessions were lies.,english/english-sample1325.wav,pending
"Of course, this was not in itself a discovery.",english/english-sample1326.wav,pending
Even at that time Winston had not imagined that the people who were wiped out in the purges had actually committed the crimes that they were accused of.,english/english-sample1327.wav,pending
"But this was concrete evidence; it was a fragment of the abolished past, like a fossil bone which turns up in the wrong stratum and destroys a geological theory.",english/english-sample1328.wav,pending
"It was enough to blow the Party to atoms, if in some way it could have been published to the world and its significance made known.",english/english-sample1329.wav,pending
He had gone straight on working.,english/english-sample1330.wav,pending
"As soon as he saw what the photograph was, and what it meant, he had covered it up with another sheet of paper.",english/english-sample1331.wav,pending
"Luckily, when he unrolled it, it had been upside-down from the point of view of the telescreen.",english/english-sample1332.wav,pending
He took his scribbling pad on his knee and pushed back his chair so as to get as far away from the telescreen as possible.,english/english-sample1333.wav,pending
"To keep your face expressionless was not difficult, and even your breathing could be controlled, with an effort:",english/english-sample1334.wav,pending
"but you could not control the beating of your heart, and the telescreen was quite delicate enough to pick it up.",english/english-sample1335.wav,pending
"He let what he judged to be ten minutes go by, tormented all the while by the fear that some accident—a sudden draught blowing across his desk, for instance—would betray him.",english/english-sample1336.wav,pending
"Then, without uncovering it again, he dropped the photograph into the memory hole, along with some other waste papers.",english/english-sample1337.wav,pending
"Within another minute, perhaps, it would have crumbled into ashes.",english/english-sample1338.wav,pending
That was ten—eleven years ago.,english/english-sample1339.wav,pending
"Today, probably, he would have kept that photograph.",english/english-sample1340.wav,pending
"It was curious that the fact of having held it in his fingers seemed to him to make a difference even now, when the photograph itself, as well as the event it recorded, was only memory.",english/english-sample1341.wav,pending
